DATA;KOD;KODROZ;KVK;KRK;KTFK;KEKV;KKD;KKF;KKFN;MONTH;SUMM;NOTE
01.01.2015;1;M2;10;23946;240900;2240;0;0;7;0;12381658;
01.01.2015;111;M2;10;23946;240900;5000;0;0;7;2;568300;
01.01.2015;1;M4;10;23946;240900;2240;0;0;7;0;1568300;
01.01.2015;1;M5;10;23946;240900;2240;0;0;7;0;1199700;
01.01.2015;1;M6;10;23946;240900;2240;0;0;7;0;27804800;
01.01.2015;111;M4;10;23946;240900;5000;0;0;7;4;300;
01.01.2015;111;M5;10;23946;240900;5000;0;0;7;5;1199700;
01.01.2015;111;M6;10;23946;240900;5000;0;0;7;6;27804800;
01.01.2015;1;M6;10;23946;240900;2240;0;0;7;0;300;
01.01.2015;1;M7;10;23946;240900;2240;0;0;7;0;12100000;
01.01.2015;1;M8;10;23946;240900;2240;0;0;7;0;2700000;
01.01.2015;1;M9;10;23946;240900;2240;0;0;7;0;2700000;
01.01.2015;1;M10;10;23946;240900;2240;0;0;7;0;2700000;
01.01.2015;1;M11;10;23946;240900;2240;0;0;7;0;2700000;
01.01.2015;1;M12;10;23946;240900;2240;0;0;7;0;4018500;
01.01.2015;111;M6;10;23946;240900;5000;0;0;7;6;481500;
01.01.2015;111;M7;10;23946;240900;5000;0;0;7;7;12100000;
01.01.2015;111;M8;10;23946;240900;5000;0;0;7;8;2700000;
01.01.2015;111;M9;10;23946;240900;5000;0;0;7;9;2700000;
01.01.2015;111;M10;10;23946;240900;5000;0;0;7;10;2700000;
01.01.2015;111;M11;10;23946;240900;5000;0;0;7;11;2700000;
01.01.2015;111;M12;10;23946;240900;5000;0;0;7;12;4018500;
01.01.2015;1;M2;14;28794;240900;2240;0;0;7;0;481500;
01.01.2015;111;M2;14;28794;240900;5000;0;0;7;2;262200;
01.01.2015;1;M6;14;28794;240900;2240;0;0;7;0;262200;
01.01.2015;1;M7;14;28794;240900;2240;0;0;7;0;1050000;
01.01.2015;1;M8;14;28794;240900;2240;0;0;7;0;1300000;
01.01.2015;1;M10;14;28794;240900;2240;0;0;7;0;550000;
01.01.2015;1;M11;14;28794;240900;2240;0;0;7;0;1650000;
01.01.2015;111;M6;14;28794;240900;5000;0;0;7;6;1050000;
01.01.2015;111;M7;14;28794;240900;5000;0;0;7;7;1050000;
01.01.2015;111;M8;14;28794;240900;5000;0;0;7;8;1300000;
01.01.2015;111;M10;14;28794;240900;5000;0;0;7;10;550000;
01.01.2015;111;M11;14;28794;240900;5000;0;0;7;11;1650000;
01.01.2015;1;M1;03;28545;240900;2240;0;0;7;0;1050000;
01.01.2015;1;M2;03;28545;240900;2240;0;0;7;0;1701800;
01.01.2015;1;M3;03;28545;240900;2240;0;0;7;0;20000000;
01.01.2015;1;M4;03;28545;240900;2240;0;0;7;0;10000000;
01.01.2015;1;M5;03;28545;240900;2240;0;0;7;0;10000000;
01.01.2015;1;M6;03;28545;240900;2240;0;0;7;0;20000000;
01.01.2015;1;M10;03;28545;240900;2240;0;0;7;0;20000000;
01.01.2015;1;M11;03;28545;240900;2240;0;0;7;0;30000000;
01.01.2015;1;M12;03;28545;240900;2240;0;0;7;0;40000000;
01.01.2015;111;M1;03;28545;240900;5000;0;0;7;1;44297800;
01.01.2015;111;M2;03;28545;240900;5000;0;0;7;2;1701800;
01.01.2015;111;M3;03;28545;240900;5000;0;0;7;3;20000000;
01.01.2015;111;M4;03;28545;240900;5000;0;0;7;4;10000000;
01.01.2015;111;M5;03;28545;240900;5000;0;0;7;5;10000000;
01.01.2015;111;M6;03;28545;240900;5000;0;0;7;6;20000000;
01.01.2015;111;M10;03;28545;240900;5000;0;0;7;10;20000000;
01.01.2015;111;M11;03;28545;240900;5000;0;0;7;11;30000000;
01.01.2015;111;M12;03;28545;240900;5000;0;0;7;12;40000000;
01.01.2015;1;M2;65;28349;240900;2240;0;0;7;0;44297800;
01.01.2015;1;M3;65;28349;240900;2240;0;0;7;0;2000000;
01.01.2015;1;M4;65;28349;240900;2240;0;0;7;0;2000000;
01.01.2015;1;M6;65;28349;240900;2240;0;0;7;0;2000000;
01.01.2015;1;M12;65;28349;240900;2240;0;0;7;0;2000000;
01.01.2015;111;M2;65;28349;240900;5000;0;0;7;2;2859400;
01.01.2015;111;M3;65;28349;240900;5000;0;0;7;3;2000000;
01.01.2015;111;M4;65;28349;240900;5000;0;0;7;4;2000000;
01.01.2015;111;M6;65;28349;240900;5000;0;0;7;6;2000000;
01.01.2015;111;M12;65;28349;240900;5000;0;0;7;12;2000000;
01.01.2015;1;M5;13;28181;240900;2240;0;0;7;0;2859400;
01.01.2015;1;M11;13;28181;240900;2240;0;0;7;0;1000000;
01.01.2015;111;M5;13;28181;240900;5000;0;0;7;5;1031500;
01.01.2015;111;M11;13;28181;240900;5000;0;0;7;11;1000000;
01.01.2015;1;M2;24;28703;240900;2240;0;0;7;0;1031500;
01.01.2015;1;M3;24;28703;240900;2240;0;0;7;0;1000000;
01.01.2015;1;M4;24;28703;240900;2240;0;0;7;0;1467000;
01.01.2015;1;M5;24;28703;240900;2240;0;0;7;0;1950000;
01.01.2015;1;M6;24;28703;240900;2240;0;0;7;0;1933000;
01.01.2015;1;M7;24;28703;240900;2240;0;0;7;0;300000;
01.01.2015;1;M9;24;28703;240900;2240;0;0;7;0;1000000;
01.01.2015;1;M10;24;28703;240900;2240;0;0;7;0;2150000;
01.01.2015;111;M2;24;28703;240900;5000;0;0;7;2;200000;
01.01.2015;111;M3;24;28703;240900;5000;0;0;7;3;1000000;
01.01.2015;111;M4;24;28703;240900;5000;0;0;7;4;1467000;
01.01.2015;111;M5;24;28703;240900;5000;0;0;7;5;1950000;
01.01.2015;111;M6;24;28703;240900;5000;0;0;7;6;1933000;
01.01.2015;111;M7;24;28703;240900;5000;0;0;7;7;300000;
01.01.2015;111;M9;24;28703;240900;5000;0;0;7;9;1000000;
01.01.2015;111;M10;24;28703;240900;5000;0;0;7;10;2150000;
01.01.2015;1;M6;40;28733;240900;2240;0;0;7;0;200000;
01.01.2015;1;M7;40;28733;240900;2240;0;0;7;0;10000000;
01.01.2015;1;M8;40;28733;240900;2240;0;0;7;0;2000000;
01.01.2015;1;M9;40;28733;240900;2240;0;0;7;0;2000000;
01.01.2015;1;M10;40;28733;240900;2240;0;0;7;0;2000000;
01.01.2015;1;M11;40;28733;240900;2240;0;0;7;0;2000000;
01.01.2015;1;M12;40;28733;240900;2240;0;0;7;0;2000000;
01.01.2015;111;M6;40;28733;240900;5000;0;0;7;6;4510000;
01.01.2015;111;M7;40;28733;240900;5000;0;0;7;7;10000000;
01.01.2015;111;M8;40;28733;240900;5000;0;0;7;8;2000000;
01.01.2015;111;M9;40;28733;240900;5000;0;0;7;9;2000000;
01.01.2015;111;M10;40;28733;240900;5000;0;0;7;10;2000000;
01.01.2015;111;M11;40;28733;240900;5000;0;0;7;11;2000000;
01.01.2015;111;M12;40;28733;240900;5000;0;0;7;12;2000000;
01.01.2015;1;M5;40;28733;240900;2240;0;0;7;0;4510000;
01.01.2015;111;M5;40;28733;240900;5000;0;0;7;5;28654000;
01.01.2015;1;M12;41;28667;250404;2240;0;0;1;0;28654000;
01.01.2015;11;M12;41;28667;250404;5000;0;0;1;12;3000000;
01.01.2015;1;M12;48;78596;150201;2240;0;0;1;0;3000000;
01.01.2015;11;M12;48;78596;150201;5000;0;0;1;12;2000000;
01.01.2015;1;M3;48;78596;250404;2240;0;0;1;0;2000000;
01.01.2015;11;M3;48;78596;250404;5000;0;0;1;3;1720000;
01.01.2015;1;M12;48;78596;250404;2240;0;0;1;0;1720000;
01.01.2015;11;M12;48;78596;250404;5000;0;0;1;12;9900000;
01.01.2015;1;M1;48;78596;10116;2240;0;0;1;0;9900000;
01.01.2015;1;M2;48;78596;10116;2240;0;0;1;0;80000;
01.01.2015;1;M3;48;78596;10116;2240;0;0;1;0;95800;
01.01.2015;1;M4;48;78596;10116;2240;0;0;1;0;409100;
01.01.2015;1;M5;48;78596;10116;2240;0;0;1;0;2041400;
01.01.2015;1;M6;48;78596;10116;2240;0;0;1;0;293300;
01.01.2015;1;M7;48;78596;10116;2240;0;0;1;0;175400;
01.01.2015;1;M8;48;78596;10116;2240;0;0;1;0;370000;
01.01.2015;1;M9;48;78596;10116;2240;0;0;1;0;250000;
01.01.2015;1;M10;48;78596;10116;2240;0;0;1;0;380000;
01.01.2015;1;M11;48;78596;10116;2240;0;0;1;0;170000;
01.01.2015;1;M12;48;78596;10116;2240;0;0;1;0;170000;
01.01.2015;11;M1;48;78596;10116;5000;0;0;1;1;1742500;
01.01.2015;11;M2;48;78596;10116;5000;0;0;1;2;80000;
01.01.2015;11;M3;48;78596;10116;5000;0;0;1;3;95800;
01.01.2015;11;M4;48;78596;10116;5000;0;0;1;4;409100;
01.01.2015;11;M5;48;78596;10116;5000;0;0;1;5;2041400;
01.01.2015;11;M6;48;78596;10116;5000;0;0;1;6;293300;
01.01.2015;11;M7;48;78596;10116;5000;0;0;1;7;175400;
01.01.2015;11;M8;48;78596;10116;5000;0;0;1;8;370000;
01.01.2015;11;M9;48;78596;10116;5000;0;0;1;9;250000;
01.01.2015;11;M10;48;78596;10116;5000;0;0;1;10;380000;
01.01.2015;11;M11;48;78596;10116;5000;0;0;1;11;170000;
01.01.2015;11;M12;48;78596;10116;5000;0;0;1;12;170000;
01.01.2015;1;M1;45;78602;10116;2240;0;0;1;0;1742500;
01.01.2015;1;M2;45;78602;10116;2240;0;0;1;0;400000;
01.01.2015;1;M3;45;78602;10116;2240;0;0;1;0;6500;
01.01.2015;1;M4;45;78602;10116;2240;0;0;1;0;330400;
01.01.2015;1;M5;45;78602;10116;2240;0;0;1;0;2757200;
01.01.2015;1;M6;45;78602;10116;2240;0;0;1;0;65300;
01.01.2015;1;M7;45;78602;10116;2240;0;0;1;0;1014000;
01.01.2015;1;M8;45;78602;10116;2240;0;0;1;0;410000;
01.01.2015;11;M1;45;78602;10116;5000;0;0;1;1;26600;
01.01.2015;11;M2;45;78602;10116;5000;0;0;1;2;400000;
01.01.2015;11;M3;45;78602;10116;5000;0;0;1;3;6500;
01.01.2015;11;M4;45;78602;10116;5000;0;0;1;4;330400;
01.01.2015;11;M5;45;78602;10116;5000;0;0;1;5;2757200;
01.01.2015;11;M6;45;78602;10116;5000;0;0;1;6;65300;
01.01.2015;11;M7;45;78602;10116;5000;0;0;1;7;1014000;
01.01.2015;11;M8;45;78602;10116;5000;0;0;1;8;410000;
01.01.2015;1;M2;41;28667;100203;2240;0;0;1;0;26600;
01.01.2015;1;M3;41;28667;100203;2240;0;0;1;0;9920000;
01.01.2015;1;M4;41;28667;100203;2240;0;0;1;0;9920000;
01.01.2015;1;M5;41;28667;100203;2240;0;0;1;0;9920000;
01.01.2015;1;M6;41;28667;100203;2240;0;0;1;0;9920000;
01.01.2015;1;M7;41;28667;100203;2240;0;0;1;0;9920000;
01.01.2015;1;M8;41;28667;100203;2240;0;0;1;0;9920000;
01.01.2015;1;M9;41;28667;100203;2240;0;0;1;0;9920000;
01.01.2015;1;M10;41;28667;100203;2240;0;0;1;0;9920000;
01.01.2015;1;M11;41;28667;100203;2240;0;0;1;0;9920000;
01.01.2015;1;M12;41;28667;100203;2240;0;0;1;0;9920000;
01.01.2015;11;M2;41;28667;100203;5000;0;0;1;2;9900000;
01.01.2015;11;M3;41;28667;100203;5000;0;0;1;3;9920000;
01.01.2015;11;M4;41;28667;100203;5000;0;0;1;4;9920000;
01.01.2015;11;M5;41;28667;100203;5000;0;0;1;5;9920000;
01.01.2015;11;M6;41;28667;100203;5000;0;0;1;6;9920000;
01.01.2015;11;M7;41;28667;100203;5000;0;0;1;7;9920000;
01.01.2015;11;M8;41;28667;100203;5000;0;0;1;8;9920000;
01.01.2015;11;M9;41;28667;100203;5000;0;0;1;9;9920000;
01.01.2015;11;M10;41;28667;100203;5000;0;0;1;10;9920000;
01.01.2015;11;M11;41;28667;100203;5000;0;0;1;11;9920000;
01.01.2015;11;M12;41;28667;100203;5000;0;0;1;12;9920000;
01.01.2015;1;M1;41;28667;100203;2240;0;0;1;0;9900000;
01.01.2015;1;M2;41;28667;100203;2240;0;0;1;0;257573600;
01.01.2015;1;M3;41;28667;100203;2240;0;0;1;0;269383100;
01.01.2015;1;M4;41;28667;100203;2240;0;0;1;0;145633300;
01.01.2015;1;M5;41;28667;100203;2240;0;0;1;0;206789600;
01.01.2015;1;M6;41;28667;100203;2240;0;0;1;0;216089600;
01.01.2015;1;M7;41;28667;100203;2240;0;0;1;0;156089600;
01.01.2015;1;M8;41;28667;100203;2240;0;0;1;0;246089600;
01.01.2015;1;M9;41;28667;100203;2240;0;0;1;0;325970100;
01.01.2015;1;M10;41;28667;100203;2240;0;0;1;0;405327100;
01.01.2015;1;M11;41;28667;100203;2240;0;0;1;0;201738900;
01.01.2015;1;M12;41;28667;100203;2240;0;0;1;0;188913700;
01.01.2015;11;M1;41;28667;100203;5000;0;0;1;1;1184806900;
01.01.2015;11;M2;41;28667;100203;5000;0;0;1;2;257573600;
01.01.2015;11;M3;41;28667;100203;5000;0;0;1;3;269383100;
01.01.2015;11;M4;41;28667;100203;5000;0;0;1;4;145633300;
01.01.2015;11;M5;41;28667;100203;5000;0;0;1;5;206789600;
01.01.2015;11;M6;41;28667;100203;5000;0;0;1;6;216089600;
01.01.2015;11;M7;41;28667;100203;5000;0;0;1;7;156089600;
01.01.2015;11;M8;41;28667;100203;5000;0;0;1;8;246089600;
01.01.2015;11;M9;41;28667;100203;5000;0;0;1;9;325970100;
01.01.2015;11;M10;41;28667;100203;5000;0;0;1;10;405327100;
01.01.2015;11;M11;41;28667;100203;5000;0;0;1;11;201738900;
01.01.2015;11;M12;41;28667;100203;5000;0;0;1;12;188913700;
01.01.2015;1;M4;41;28667;250404;2240;0;0;1;0;1184806900;
01.01.2015;1;M5;41;28667;250404;2240;0;0;1;0;1500000;
01.01.2015;1;M6;41;28667;250404;2240;0;0;1;0;1500000;
01.01.2015;1;M7;41;28667;250404;2240;0;0;1;0;1000000;
01.01.2015;1;M8;41;28667;250404;2240;0;0;1;0;1000000;
01.01.2015;11;M4;41;28667;250404;5000;0;0;1;4;1000000;
01.01.2015;11;M5;41;28667;250404;5000;0;0;1;5;1500000;
01.01.2015;11;M6;41;28667;250404;5000;0;0;1;6;1500000;
01.01.2015;11;M7;41;28667;250404;5000;0;0;1;7;1000000;
01.01.2015;11;M8;41;28667;250404;5000;0;0;1;8;1000000;
01.01.2015;1;M1;41;28667;10116;2240;0;0;1;0;1000000;
01.01.2015;1;M2;41;28667;10116;2240;0;0;1;0;623800;
01.01.2015;1;M3;41;28667;10116;2240;0;0;1;0;2000000;
01.01.2015;1;M4;41;28667;10116;2240;0;0;1;0;600000;
01.01.2015;1;M5;41;28667;10116;2240;0;0;1;0;600000;
01.01.2015;1;M6;41;28667;10116;2240;0;0;1;0;600000;
01.01.2015;1;M7;41;28667;10116;2240;0;0;1;0;600000;
01.01.2015;1;M8;41;28667;10116;2240;0;0;1;0;500000;
01.01.2015;1;M9;41;28667;10116;2240;0;0;1;0;500000;
01.01.2015;1;M10;41;28667;10116;2240;0;0;1;0;500000;
01.01.2015;1;M11;41;28667;10116;2240;0;0;1;0;500000;
01.01.2015;1;M12;41;28667;10116;2240;0;0;1;0;500000;
01.01.2015;11;M1;41;28667;10116;5000;0;0;1;1;585100;
01.01.2015;11;M2;41;28667;10116;5000;0;0;1;2;623800;
01.01.2015;11;M3;41;28667;10116;5000;0;0;1;3;2000000;
01.01.2015;11;M4;41;28667;10116;5000;0;0;1;4;600000;
01.01.2015;11;M5;41;28667;10116;5000;0;0;1;5;600000;
01.01.2015;11;M6;41;28667;10116;5000;0;0;1;6;600000;
01.01.2015;11;M7;41;28667;10116;5000;0;0;1;7;600000;
01.01.2015;11;M8;41;28667;10116;5000;0;0;1;8;500000;
01.01.2015;11;M9;41;28667;10116;5000;0;0;1;9;500000;
01.01.2015;11;M10;41;28667;10116;5000;0;0;1;10;500000;
01.01.2015;11;M11;41;28667;10116;5000;0;0;1;11;500000;
01.01.2015;11;M12;41;28667;10116;5000;0;0;1;12;500000;
01.01.2015;1;M1;41;28667;100302;2240;0;0;1;0;585100;
01.01.2015;1;M2;41;28667;100302;2240;0;0;1;0;7711500;
01.01.2015;1;M3;41;28667;100302;2240;0;0;1;0;7300500;
01.01.2015;1;M4;41;28667;100302;2240;0;0;1;0;6500000;
01.01.2015;1;M5;41;28667;100302;2240;0;0;1;0;6500000;
01.01.2015;1;M6;41;28667;100302;2240;0;0;1;0;6500000;
01.01.2015;1;M7;41;28667;100302;2240;0;0;1;0;6500000;
01.01.2015;1;M8;41;28667;100302;2240;0;0;1;0;6000000;
01.01.2015;1;M9;41;28667;100302;2240;0;0;1;0;6000000;
01.01.2015;1;M10;41;28667;100302;2240;0;0;1;0;6500000;
01.01.2015;1;M11;41;28667;100302;2240;0;0;1;0;6500000;
01.01.2015;1;M12;41;28667;100302;2240;0;0;1;0;6500000;
01.01.2015;11;M1;41;28667;100302;5000;0;0;1;1;16500000;
01.01.2015;11;M2;41;28667;100302;5000;0;0;1;2;7711500;
01.01.2015;11;M3;41;28667;100302;5000;0;0;1;3;7300500;
01.01.2015;11;M4;41;28667;100302;5000;0;0;1;4;6500000;
01.01.2015;11;M5;41;28667;100302;5000;0;0;1;5;6500000;
01.01.2015;11;M6;41;28667;100302;5000;0;0;1;6;6500000;
01.01.2015;11;M7;41;28667;100302;5000;0;0;1;7;6500000;
01.01.2015;11;M8;41;28667;100302;5000;0;0;1;8;6000000;
01.01.2015;11;M9;41;28667;100302;5000;0;0;1;9;6000000;
01.01.2015;11;M10;41;28667;100302;5000;0;0;1;10;6500000;
01.01.2015;11;M11;41;28667;100302;5000;0;0;1;11;6500000;
01.01.2015;11;M12;41;28667;100302;5000;0;0;1;12;6500000;
01.01.2015;1;M2;24;28703;110502;2250;0;0;1;0;16500000;
01.01.2015;1;M3;24;28703;110502;2250;0;0;1;0;48500;
01.01.2015;1;M4;24;28703;110502;2250;0;0;1;0;8200;
01.01.2015;1;M5;24;28703;110502;2250;0;0;1;0;8200;
01.01.2015;1;M6;24;28703;110502;2250;0;0;1;0;8200;
01.01.2015;1;M7;24;28703;110502;2250;0;0;1;0;8200;
01.01.2015;1;M8;24;28703;110502;2250;0;0;1;0;8200;
01.01.2015;1;M9;24;28703;110502;2250;0;0;1;0;8200;
01.01.2015;1;M10;24;28703;110502;2250;0;0;1;0;8200;
01.01.2015;1;M11;24;28703;110502;2250;0;0;1;0;8200;
01.01.2015;1;M12;24;28703;110502;2250;0;0;1;0;8200;
01.01.2015;11;M2;24;28703;110502;5000;0;0;1;2;8200;
01.01.2015;11;M3;24;28703;110502;5000;0;0;1;3;48500;
01.01.2015;11;M4;24;28703;110502;5000;0;0;1;4;8200;
01.01.2015;11;M5;24;28703;110502;5000;0;0;1;5;8200;
01.01.2015;11;M6;24;28703;110502;5000;0;0;1;6;8200;
01.01.2015;11;M7;24;28703;110502;5000;0;0;1;7;8200;
01.01.2015;11;M8;24;28703;110502;5000;0;0;1;8;8200;
01.01.2015;11;M9;24;28703;110502;5000;0;0;1;9;8200;
01.01.2015;11;M10;24;28703;110502;5000;0;0;1;10;8200;
01.01.2015;11;M11;24;28703;110502;5000;0;0;1;11;8200;
01.01.2015;11;M12;24;28703;110502;5000;0;0;1;12;8200;
01.01.2015;1;M6;24;28703;110502;2250;0;0;1;0;8200;
01.01.2015;1;M7;24;28703;110502;2250;0;0;1;0;3187600;
01.01.2015;11;M6;24;28703;110502;5000;0;0;1;6;2026300;
01.01.2015;11;M7;24;28703;110502;5000;0;0;1;7;3187600;
01.01.2015;1;M2;40;28733;10116;2250;0;0;1;0;2026300;
01.01.2015;1;M12;40;28733;10116;2250;0;0;1;0;103900;
01.01.2015;11;M2;40;28733;10116;5000;0;0;1;2;274900;
01.01.2015;11;M12;40;28733;10116;5000;0;0;1;12;103900;
01.01.2015;1;M1;03;78568;10116;2250;0;0;1;0;274900;
01.01.2015;1;M2;03;78568;10116;2250;0;0;1;0;98000;
01.01.2015;1;M3;03;78568;10116;2250;0;0;1;0;167000;
01.01.2015;1;M4;03;78568;10116;2250;0;0;1;0;155000;
01.01.2015;1;M5;03;78568;10116;2250;0;0;1;0;155000;
01.01.2015;1;M6;03;78568;10116;2250;0;0;1;0;152000;
01.01.2015;1;M7;03;78568;10116;2250;0;0;1;0;150000;
01.01.2015;1;M8;03;78568;10116;2250;0;0;1;0;150000;
01.01.2015;1;M9;03;78568;10116;2250;0;0;1;0;150000;
01.01.2015;1;M10;03;78568;10116;2250;0;0;1;0;150000;
01.01.2015;1;M11;03;78568;10116;2250;0;0;1;0;150000;
01.01.2015;1;M12;03;78568;10116;2250;0;0;1;0;150000;
01.01.2015;11;M1;03;78568;10116;5000;0;0;1;1;150000;
01.01.2015;11;M2;03;78568;10116;5000;0;0;1;2;98000;
01.01.2015;11;M3;03;78568;10116;5000;0;0;1;3;167000;
01.01.2015;11;M4;03;78568;10116;5000;0;0;1;4;155000;
01.01.2015;11;M5;03;78568;10116;5000;0;0;1;5;155000;
01.01.2015;11;M6;03;78568;10116;5000;0;0;1;6;152000;
01.01.2015;11;M7;03;78568;10116;5000;0;0;1;7;150000;
01.01.2015;11;M8;03;78568;10116;5000;0;0;1;8;150000;
01.01.2015;11;M9;03;78568;10116;5000;0;0;1;9;150000;
01.01.2015;11;M10;03;78568;10116;5000;0;0;1;10;150000;
01.01.2015;11;M11;03;78568;10116;5000;0;0;1;11;150000;
01.01.2015;11;M12;03;78568;10116;5000;0;0;1;12;150000;
01.01.2015;1;M5;03;28545;250404;2240;0;0;1;0;150000;
01.01.2015;11;M5;03;28545;250404;5000;0;0;1;5;4000000;
01.01.2015;1;M6;03;28545;250404;2240;0;0;1;0;4000000;
01.01.2015;11;M6;03;28545;250404;5000;0;0;1;6;5990000;
01.01.2015;1;M3;03;28545;110502;2240;0;0;1;0;5990000;
01.01.2015;1;M4;03;28545;110502;2240;0;0;1;0;250000;
01.01.2015;1;M6;03;28545;110502;2240;0;0;1;0;1610000;
01.01.2015;1;M7;03;28545;110502;2240;0;0;1;0;11609800;
01.01.2015;1;M8;03;28545;110502;2240;0;0;1;0;72315800;
01.01.2015;1;M9;03;28545;110502;2240;0;0;1;0;30000000;
01.01.2015;1;M10;03;28545;110502;2240;0;0;1;0;60000000;
01.01.2015;1;M11;03;28545;110502;2240;0;0;1;0;10000000;
01.01.2015;1;M12;03;28545;110502;2240;0;0;1;0;10000000;
01.01.2015;11;M3;03;28545;110502;5000;0;0;1;3;261842200;
01.01.2015;11;M4;03;28545;110502;5000;0;0;1;4;250000;
01.01.2015;11;M6;03;28545;110502;5000;0;0;1;6;1610000;
01.01.2015;11;M7;03;28545;110502;5000;0;0;1;7;11609800;
01.01.2015;11;M8;03;28545;110502;5000;0;0;1;8;72315800;
01.01.2015;11;M9;03;28545;110502;5000;0;0;1;9;30000000;
01.01.2015;11;M10;03;28545;110502;5000;0;0;1;10;60000000;
01.01.2015;11;M11;03;28545;110502;5000;0;0;1;11;10000000;
01.01.2015;11;M12;03;28545;110502;5000;0;0;1;12;10000000;
01.01.2015;1;M1;03;28545;110502;2240;0;0;1;0;261842200;
01.01.2015;1;M2;03;28545;110502;2240;0;0;1;0;1600;
01.01.2015;1;M3;03;28545;110502;2240;0;0;1;0;3800;
01.01.2015;1;M4;03;28545;110502;2240;0;0;1;0;20800;
01.01.2015;1;M5;03;28545;110502;2240;0;0;1;0;9600;
01.01.2015;1;M6;03;28545;110502;2240;0;0;1;0;4000;
01.01.2015;1;M7;03;28545;110502;2240;0;0;1;0;3100;
01.01.2015;1;M8;03;28545;110502;2240;0;0;1;0;13000;
01.01.2015;1;M9;03;28545;110502;2240;0;0;1;0;13000;
01.01.2015;1;M10;03;28545;110502;2240;0;0;1;0;10000;
01.01.2015;1;M11;03;28545;110502;2240;0;0;1;0;10400;
01.01.2015;1;M12;03;28545;110502;2240;0;0;1;0;8500;
01.01.2015;11;M1;03;28545;110502;5000;0;0;1;1;25300;
01.01.2015;11;M2;03;28545;110502;5000;0;0;1;2;1600;
01.01.2015;11;M3;03;28545;110502;5000;0;0;1;3;3800;
01.01.2015;11;M4;03;28545;110502;5000;0;0;1;4;20800;
01.01.2015;11;M5;03;28545;110502;5000;0;0;1;5;9600;
01.01.2015;11;M6;03;28545;110502;5000;0;0;1;6;4000;
01.01.2015;11;M7;03;28545;110502;5000;0;0;1;7;3100;
01.01.2015;11;M8;03;28545;110502;5000;0;0;1;8;13000;
01.01.2015;11;M9;03;28545;110502;5000;0;0;1;9;13000;
01.01.2015;11;M10;03;28545;110502;5000;0;0;1;10;10000;
01.01.2015;11;M11;03;28545;110502;5000;0;0;1;11;10400;
01.01.2015;11;M12;03;28545;110502;5000;0;0;1;12;8500;
01.01.2015;1;M3;03;28545;180410;2240;0;0;1;0;25300;
01.01.2015;1;M4;03;28545;180410;2240;0;0;1;0;800000;
01.01.2015;1;M5;03;28545;180410;2240;0;0;1;0;700000;
01.01.2015;1;M6;03;28545;180410;2240;0;0;1;0;700000;
01.01.2015;1;M7;03;28545;180410;2240;0;0;1;0;800000;
01.01.2015;1;M8;03;28545;180410;2240;0;0;1;0;200000;
01.01.2015;1;M9;03;28545;180410;2240;0;0;1;0;300000;
01.01.2015;1;M10;03;28545;180410;2240;0;0;1;0;300000;
01.01.2015;1;M11;03;28545;180410;2240;0;0;1;0;700000;
01.01.2015;1;M12;03;28545;180410;2240;0;0;1;0;700000;
01.01.2015;11;M3;03;28545;180410;5000;0;0;1;3;800000;
01.01.2015;11;M4;03;28545;180410;5000;0;0;1;4;800000;
01.01.2015;11;M5;03;28545;180410;5000;0;0;1;5;700000;
01.01.2015;11;M6;03;28545;180410;5000;0;0;1;6;700000;
01.01.2015;11;M7;03;28545;180410;5000;0;0;1;7;800000;
01.01.2015;11;M8;03;28545;180410;5000;0;0;1;8;200000;
01.01.2015;11;M9;03;28545;180410;5000;0;0;1;9;300000;
01.01.2015;11;M10;03;28545;180410;5000;0;0;1;10;300000;
01.01.2015;11;M11;03;28545;180410;5000;0;0;1;11;700000;
01.01.2015;11;M12;03;28545;180410;5000;0;0;1;12;700000;
01.01.2015;1;M1;03;28545;10116;2240;0;0;1;0;800000;
01.01.2015;1;M2;03;28545;10116;2240;0;0;1;0;42000000;
01.01.2015;1;M3;03;28545;10116;2240;0;0;1;0;30000000;
01.01.2015;1;M4;03;28545;10116;2240;0;0;1;0;52000000;
01.01.2015;1;M5;03;28545;10116;2240;0;0;1;0;52000000;
01.01.2015;1;M6;03;28545;10116;2240;0;0;1;0;52000000;
01.01.2015;1;M7;03;28545;10116;2240;0;0;1;0;42000000;
01.01.2015;1;M8;03;28545;10116;2240;0;0;1;0;52000000;
01.01.2015;1;M9;03;28545;10116;2240;0;0;1;0;52000000;
01.01.2015;1;M10;03;28545;10116;2240;0;0;1;0;52000000;
01.01.2015;1;M11;03;28545;10116;2240;0;0;1;0;52000000;
01.01.2015;1;M12;03;28545;10116;2240;0;0;1;0;52000000;
01.01.2015;11;M1;03;28545;10116;5000;0;0;1;1;132952800;
01.01.2015;11;M2;03;28545;10116;5000;0;0;1;2;42000000;
01.01.2015;11;M3;03;28545;10116;5000;0;0;1;3;30000000;
01.01.2015;11;M4;03;28545;10116;5000;0;0;1;4;52000000;
01.01.2015;11;M5;03;28545;10116;5000;0;0;1;5;52000000;
01.01.2015;11;M6;03;28545;10116;5000;0;0;1;6;52000000;
01.01.2015;11;M7;03;28545;10116;5000;0;0;1;7;42000000;
01.01.2015;11;M8;03;28545;10116;5000;0;0;1;8;52000000;
01.01.2015;11;M9;03;28545;10116;5000;0;0;1;9;52000000;
